38f822,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add,1498038867,,200
affa05,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add,1498038896,,200
27631c,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add,1498039184,,200
76af1a,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add,1498039265,,200
d264b1,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1498041103,,500
fffb8d,127.0.0.1,GET,http://localhost:8888/index_dev.php/,1498041383,,200
2a5f51,127.0.0.1,GET,http://localhost:8888/index_dev.php/,1498041598,,200
f3a492,127.0.0.1,GET,http://localhost:8888/index_dev.php/,1498042067,,200
6ca8db,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498042211,,500
0f4e54,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498042248,,200
3e650d,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1498045438,,500
3d6ae0,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1498045486,,500
a7ed3a,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1498045487,,500
3eeb78,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1498045541,,200
1b7e27,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1498045544,,200
6bf6e2,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1498045713,,200
a24279,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/add,1498045803,,500
c2dec8,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/add,1498045841,,500
8e1fb1,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/add,1498045947,,301
2b53e8,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498045947,,200
78eac9,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498045977,,200
069868,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/7/edit,1498054313,,200
b38b21,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/7/edit,1498054338,,301
8487b9,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498054338,,200
f938b7,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/4/delete,1498054546,,500
232686,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/4/delete,1498054592,,500
109e27,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/4/delete,1498054610,,500
c791ed,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/4/delete,1498054619,,500
b83f5a,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/4/delete,1498054664,,500
e00195,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/4/delete,1498054667,,500
e9d14c,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/4/delete,1498054675,,200
a6bf3b,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/4/delete,1498054677,,301
77ed73,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498054677,,200
c385eb,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498058167,,404
a5bc9a,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcards/add,1498058174,,404
b918cd,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcards/add,1498058196,,404
d331ad,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcards/add,1498058196,,404
2e7dda,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498058209,,404
52b1ae,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498058216,,404
7f5968,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498058260,,500
330a92,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498058364,,200
702d5b,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498058368,,200
79caa5,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498058381,,301
01eb11,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498058381,,200
f02138,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498058388,,200
673b3c,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498058397,,301
415764,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498058397,,200
985934,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/2,1498058402,,200
2a74e9,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/2/edit,1498058407,,500
a933eb,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/2/edit,1498058425,,200
07b8ab,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/2/edit,1498058427,,301
9421bd,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498058427,,200
fd618e,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/edit,1498058431,,404
eced68,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/2/edit,1498058436,,200
081e9a,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/2/edit,1498058440,,301
4aff19,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498058440,,200
cc394f,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/2/edit,1498058445,,200
c4b1fe,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/2/edit,1498058448,,301
ff924f,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498058448,,200
62484b,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498058453,,200
96cba0,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498058462,,301
b4fae4,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498058462,,200
8351f1,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/3,1498058464,,200
161636,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/3/delete,1498058471,,200
9ae696,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/3/delete,1498058472,,301
e172d5,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498058472,,200
6d25bc,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498064417,,200
5029b5,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498064419,,200
749bcd,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498064430,,200
693461,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498064443,,200
f4c3a5,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498065382,,200
6b9fcf,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498065391,,301
0f01d2,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498065391,,200
1b339f,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498065405,,200
a4316e,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1498065408,,200
d21d1d,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/add,1498065531,,301
a897a6,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498065532,,200
a1a7e9,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498065559,,200
935933,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/8/delete,1498065567,,200
a3f935,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/8/delete,1498065568,,301
518c97,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498065568,,200
1acf80,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1498065571,,200
2c8ccd,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/add,1498065574,,200
693493,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1498065583,,200
b4ea0d,127.0.0.1,GET,http://localhost:8888/index_dev.php/set,1498066016,,301
207a4d,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498066016,,200
4ddfc1,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add,1498066019,,200
f766f3,127.0.0.1,POST,http://localhost:8888/index_dev.php/set/add,1498066024,,200
373bb8,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/flashcard,1498066462,,404
412e8d,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard,1498066469,,301
d401b4,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498066469,,200
157c2e,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498066605,,200
b98cd5,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498066606,,200
cb4008,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/4/delete,1498066613,,200
8d5755,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/4/delete,1498066615,,301
395e1a,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498066615,,200
de3f4b,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498066618,,500
f6c5ef,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498066663,,200
f9d191,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498066670,,301
d7a6ea,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498066670,,200
5346ef,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498066711,,200
cdfb6e,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/5/delete,1498066716,,200
9cb04d,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/5/delete,1498066718,,301
3ca977,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498066718,,200
c9d9df,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498066721,,200
cdc41f,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498066726,,301
6bcb06,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498066726,,200
076c48,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498066752,,200
003895,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/6/delete,1498066757,,200
53b882,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/6/delete,1498066759,,301
4f8cc8,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498066759,,200
aaf861,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498066765,,200
f7371b,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498066769,,301
16bc64,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498066769,,200
9eccd6,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498066844,,200
33c973,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/7/delete,1498066848,,200
c5b902,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/7/delete,1498066850,,301
b97189,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498066850,,200
c03d6a,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498066853,,200
ffe1de,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498066859,,200
dbe819,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498066945,,200
f7aba2,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498067683,,200
9a6432,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498072653,,500
c2bfba,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498072672,,200
6d547a,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add,1498072725,,500
349812,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1498072927,,200
a50db2,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/add,1498072930,,301
707802,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498072931,,200
7c4732,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1498072934,,200
9bbd5d,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/add,1498072936,,200
9961eb,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/add,1498072940,,301
489b05,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498072940,,200
b7828a,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498073333,,200
17b6b2,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498078040,,200
22dd64,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/set,1498078044,,404
6110c1,127.0.0.1,GET,http://localhost:8888/index_dev.php/set,1498078053,,301
0ed97e,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498078053,,200
8afb0e,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add_profiler,1498078077,,404
23e2a5,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add,1498078621,,500
9df85d,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add,1498079477,,500
fd57c7,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add,1498079513,,200
c4e65f,127.0.0.1,POST,http://localhost:8888/index_dev.php/set/add,1498079529,,301
335f8d,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498079530,,200
a63075,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/4,1498079578,,200
522582,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/4/edit,1498079646,,500
9dc3a9,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/4/edit,1498079711,,200
52951d,127.0.0.1,POST,http://localhost:8888/index_dev.php/set/4/edit,1498079717,,301
7b9d40,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498079717,,200
41a209,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498080361,,200
4354ce,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add,1498080364,,500
f33119,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add,1498080585,,200
786488,127.0.0.1,POST,http://localhost:8888/index_dev.php/set/add,1498080634,,301
6970a3,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498080634,,200
023fb0,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498135050,,200
ff251e,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/4,1498135052,,200
a99f01,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/4/edit,1498135054,,500
d69293,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/4/edit,1498135123,,200
4a4530,127.0.0.1,POST,http://localhost:8888/index_dev.php/set/4/edit,1498135138,,301
ea0063,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498135138,,200
e6c570,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/edit,1498135143,,404
f9e43a,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/4/edit,1498135149,,200
ea2c4a,127.0.0.1,POST,http://localhost:8888/index_dev.php/set/4/edit,1498135155,,301
4d71f7,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498135155,,200
abaad8,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498137764,,200
63ed71,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498137768,,200
762a8c,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/12,1498137772,,200
547272,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/12/delete,1498137777,,500
6313fd,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1498137829,,200
d61f36,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/add,1498137835,,301
594c5c,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498137835,,200
9af81f,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/12,1498137839,,200
43627e,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/13,1498137842,,200
311fc1,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/13/delete,1498137848,,500
aa51fe,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/13/delete,1498137988,,500
65ec3e,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/12/delete,1498137995,,500
597adc,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/12/delete,1498138054,,500
91cd8e,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/13/delete,1498138065,,500
727948,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/12/delete,1498138072,,500
09214d,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/13/delete,1498138076,,500
3ea42e,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/13/delete,1498138102,,500
d8686f,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/13/delete,1498138120,,500
12b76c,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/13/delete,1498138137,,500
be4617,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/12/delete,1498138142,,500
079e75,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/12/delete,1498138154,,500
010e02,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/12/delete,1498138306,,500
782138,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/13/delete,1498138309,,500
9c873d,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/13/delete,1498138324,,200
c93842,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/13/delete,1498138330,,301
35009e,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498138330,,200
5551a4,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/12/delete,1498138335,,302
3e2c76,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498138335,,200
bc14d0,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498138562,,200
3acbc4,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498138568,,200
deb83f,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498138576,,500
a1f8bc,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498138688,,500
95c492,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498138695,,500
e0693f,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498138808,,200
29ff68,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498138811,,200
2b528b,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498138815,,301
cdf5f3,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498138815,,200
08a3eb,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498138834,,200
2f7c18,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498138839,,301
435519,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498138839,,200
dff7c0,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498138848,,200
32eaaf,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498138852,,301
af7b63,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498138852,,200
3326cf,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/6/edit,1498138856,,200
278926,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/6/edit,1498138860,,301
19415e,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498138860,,200
e5ef35,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498139888,,200
ba00ff,127.0.0.1,GET,http://localhost:8888/index_dev.php/set,1498139893,,301
679bfe,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498139893,,200
c83d15,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/5/,1498139898,,404
5bc76d,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/5,1498139905,,200
c49e39,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/5/delete,1498139912,,200
9c47ac,127.0.0.1,POST,http://localhost:8888/index_dev.php/set/5/delete,1498139916,,301
757d75,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498139916,,200
66c02a,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498139920,,200
2cb43d,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/6,1498139955,,200
36c128,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498139964,,200
657050,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498139969,,301
7a8c92,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498139969,,200
d9ba77,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498139973,,200
b8c223,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/add,1498139976,,200
506152,127.0.0.1,POST,http://localhost:8888/index_dev.php/flashcard/add,1498139979,,301
3ec30a,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498139979,,200
c66312,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/6,1498139986,,200
ab68a5,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/6/delete,1498140003,,200
11e073,127.0.0.1,POST,http://localhost:8888/index_dev.php/set/6/delete,1498140007,,301
ce9d81,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498140007,,200
a66509,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498140015,,200
0a66b1,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498140020,,200
f6ae54,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498140024,,200
f3d4d0,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/12/delete,1498140055,,302
e0e9e5,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498140055,,200
035aca,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/11/delete,1498140070,,200
d932ea,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/11/delete,1498140072,,301
bbd2d5,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498140072,,200
2fbacc,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1498141089,,200
706c47,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/add,1498141092,,200
144ed2,127.0.0.1,GET,http://localhost:8888/index_dev.php/est,1498141141,,404
fb03e9,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498141144,,200
505deb,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add,1498141150,,200
60369d,127.0.0.1,POST,http://localhost:8888/index_dev.php/set/add,1498141160,,200
3348de,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard,1498141183,,301
1dd6e7,127.0.0.1,GET,http://localhost:8888/index_dev.php/flashcard/,1498141183,,200
689889,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add,1498141707,,200
bad429,127.0.0.1,POST,http://localhost:8888/index_dev.php/set/add,1498142047,,301
cf95ec,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498142047,,200
28bd41,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/7/delete,1498142111,,200
13ab22,127.0.0.1,POST,http://localhost:8888/index_dev.php/set/7/delete,1498142115,,301
995c30,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498142115,,200
2457ee,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498142125,,200
f92b38,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/15/delete,1498142130,,200
0683ce,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/15/delete,1498142131,,301
1af7dd,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498142131,,200
3959ae,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1498142159,,200
7f304e,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/add,1498142958,,200
650286,127.0.0.1,POST,http://localhost:8888/index_dev.php/set/add,1498143022,,301
f22d62,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/,1498143022,,200
5bc880,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/8,1498143030,,200
bee098,127.0.0.1,GET,http://localhost:8888/index_dev.php/set/8/edit,1498143033,,200
